date,GPP,GPP.lower,GPP.upper,ER,ER.lower,ER.upper,msgs.fit,warnings,errors,site
2019-07-05,-0.003927368623410583,-0.3921286833216918,0.39629179022438793,-0.9472191003836048,-1.8004024400059557,-0.11362286793765368,w      ,,,wbp
2019-07-06,-0.14490781932108632,-0.560430794820415,0.2803043268207198,-0.6059634997842186,-1.3394238059842962,0.06152988607929453,w      ,,,wbp
2019-07-07,0.14542424364405462,-0.2601373165829192,0.553034121038279,-1.0697952791386172,-1.835741241862346,-0.23230041577999117,w      ,,,wbp
2019-07-08,-0.1496041369050137,-0.5741106958756123,0.2628556099429984,-0.8201454142402851,-1.63697059428426,-0.021886629580477816,w      ,,,wbp
2019-07-09,0.2695937147549631,-0.144792539495624,0.6924441576947015,-1.4443967527465502,-2.3792995377251938,-0.5055552817402517,w      ,,,wbp
2019-07-10,0.0938888220082207,-0.32926365158622994,0.527753538599943,-1.1726767433661327,-2.0635096417935177,-0.2995821916851546,w      ,,,wbp
2019-07-11,0.05238833530330962,-0.3603256775529505,0.46370150823129674,-1.1213143397469452,-1.965784788216465,-0.29586680711728003,w      ,,,wbp
2019-07-12,0.2163126212372669,-0.1983863296195327,0.6523897813106863,-1.310353242297509,-2.197877868140817,-0.4827880468028231,w      ,,,wbp
2019-07-13,0.08666688995501473,-0.34281568991498557,0.5335671085525603,-1.2475744801469961,-2.199071437121181,-0.3815412742318045,w      ,,,wbp
2019-07-14,0.192540518417463,-0.24521153900988327,0.5874532269768755,-1.3347075936099935,-2.2185922124322,-0.42168004857770885,w      ,,,wbp
2019-07-15,0.19592658019705217,-0.20985233224770397,0.6232380615671639,-1.4623828959802707,-2.328424383479738,-0.5502641317139377,w      ,,,wbp
2019-07-16,0.13822020531452786,-0.28308635326210385,0.5399905966864241,-1.3543164490069999,-2.2941171355148264,-0.4152535030266311,w      ,,,wbp
2019-07-17,NA,NA,NA,NA,NA,NA,w     E,,,wbp
2019-07-18,0.31927451311869137,-0.08372742621483782,0.7167875855872453,-1.6412530765148932,-2.7308072813649638,-0.6069417479065634,w      ,,,wbp
2019-07-19,NA,NA,NA,NA,NA,NA,w     E,,,wbp
2019-07-20,0.49439822389562527,0.07228949196589543,0.9086275454530093,-2.080520807777504,-3.123926286124986,-1.0415462340112056,w      ,,,wbp
2019-07-21,0.3534994211787394,-0.08454668221057231,0.8165154707886032,-0.993662076339123,-1.9095617176584343,-0.18096015889386172,w      ,,,wbp
2019-07-22,0.41151587985532095,-0.013462337406675117,0.8110263652290964,-1.0717924409366906,-2.020568245944396,-0.21055924492736083,w      ,,,wbp
2019-07-23,-0.05189699238139196,-0.49311320614295573,0.4002477153719561,-2.3283648043329483,-3.32826723553192,-1.3047070377053018,w      ,,,wbp
2019-07-24,0.8159216674654982,0.41861258401433954,1.2302732220738046,-1.6069787185516944,-2.395444636332,-0.8880425561338727,w      ,,,wbp
2019-07-25,0.5982077063000351,0.17598236687960137,1.0298963270005885,-1.0058038407534444,-1.7331574293300727,-0.31060251879716944,w      ,,,wbp
2019-07-26,0.46768808486807734,0.04225707105543943,0.8792419780963607,-1.2072989940642098,-2.0042551887967113,-0.48178450949624874,w      ,,,wbp
2019-07-27,0.3211521523107901,-0.09289767226075049,0.7458928063616591,-1.2148819664139499,-2.050316625705101,-0.39705219660081925,w      ,,,wbp
2019-07-28,0.07541755356248928,-0.3439261334864065,0.5014295689951255,-0.8255759524094921,-1.5694897727164017,-0.0642933278370401,w      ,,,wbp
2019-07-29,0.10368876783802286,-0.32778017498186696,0.5180816944348267,-1.0627976464308575,-1.8614368285388116,-0.34329628314640787,w      ,,,wbp
2019-07-30,-0.026090341659898555,-0.4445382523218982,0.38517276281291957,-0.8027147233633704,-1.52254160500115,-0.06024685970448547,w      ,,,wbp
2019-07-31,0.216877598689439,-0.20377692798963584,0.6154131226628624,-1.2427830148120202,-2.051867535868402,-0.44067093785752204,w      ,,,wbp
2019-08-01,0.11174190795040966,-0.312652752338846,0.5228895590119671,-1.0512848808779864,-1.8371623780108735,-0.24108296421260614,w      ,,,wbp
2019-08-02,0.3085682191655579,-0.06542193653307359,0.7293618210086404,-1.4059509638680003,-2.2040565799431127,-0.5780373388809764,w      ,,,wbp
2019-08-03,0.23877438433656983,-0.14654987016445017,0.6225293558004672,-1.2665865035656836,-2.073544558215206,-0.4406108555816572,w      ,,,wbp
2019-08-04,0.36786479763003344,-0.07929697274445592,0.7856949691750202,-1.3001737433850329,-2.0888205626042615,-0.49421601239192686,w      ,,,wbp
2019-08-05,1.0652148333413938,0.6452736258372977,1.4751016989454266,-1.8967136857420999,-2.6959380172751173,-1.1330502719032949,w      ,,,wbp
2019-08-06,0.4741642563455633,0.07759788363217282,0.8604434681540898,-1.3522223018970383,-2.167052954587595,-0.4993362951444919,w      ,,,wbp
2019-08-07,0.2626341932168869,-0.12284348966766434,0.667663086846872,-0.8907525436665773,-1.605861796149314,-0.1484422035760615,w      ,,,wbp
2019-08-08,0.080949633971328,-0.3236307883422966,0.5006689350296293,-0.9892691318978584,-1.739434918285806,-0.24708337974815814,w      ,,,wbp
2019-08-09,0.096908348041529,-0.2994395446474906,0.5065163387958687,-1.3297087943130068,-2.22852503336937,-0.44791784563161646,w      ,,,wbp
2019-08-10,0.3430082716474517,-0.040099273034406656,0.7422538528766102,-1.5528942931773946,-2.441618299385552,-0.6670823444670689,w      ,,,wbp
2019-08-11,0.20130530790176449,-0.2083488639853655,0.6096024803145546,-1.429739653857284,-2.3950921992631367,-0.5237400367600913,w      ,,,wbp
2019-08-12,0.08516169669703642,-0.29367608921157673,0.47080768806899936,-1.2460194891738965,-2.14310894964162,-0.39548439580950095,w      ,,,wbp
2019-08-13,0.9099691373298617,0.5027112214996592,1.2918811686084408,-1.888273372927344,-2.745884883730156,-1.054631424206038,w      ,,,wbp
2019-08-14,0.4603260155228819,0.02928990604834325,0.882757857466965,-0.6304744068903274,-1.3030081962731355,0.06891090842085414,w      ,,,wbp
2019-08-15,0.04553040894689845,-0.3435437565918477,0.44316100365740635,-1.0676884970754252,-1.8799430294953317,-0.23714138062843285,w      ,,,wbp
2019-08-16,0.26662021504415245,-0.12321867679085463,0.6485191485412332,-1.0025340564476184,-1.767808071952756,-0.2100280016404542,w      ,,,wbp
2019-08-17,0.2857933381500455,-0.08401976324970226,0.6995289055779135,-1.2325042391425018,-2.0193535558061444,-0.4484730746082082,w      ,,,wbp
2019-08-18,0.23786523721037384,-0.1553032892333407,0.665389241692456,-0.7404456010431599,-1.516413847810683,-0.0015696548560237302,w      ,,,wbp
2019-08-19,0.36714455005766705,-0.013807149795647738,0.7382850667934094,-1.5702377547782387,-2.38200241380892,-0.7022728366191239,w      ,,,wbp
2019-08-20,0.1413832413046367,-0.2482516088559276,0.5632386146719351,-1.5883949178907955,-2.6076014160633383,-0.6227411572496826,w      ,,,wbp
2019-08-21,0.35249525499141776,-0.038885697083165686,0.7613228159419854,-1.33812288321584,-2.1681036299023053,-0.4278404177909232,w      ,,,wbp
2019-08-22,0.19951977269826537,-0.21064748654706875,0.6004101279535066,-1.5150317824307864,-2.3949242087016045,-0.5824087061724987,w      ,,,wbp
2019-08-23,-0.09495100249299579,-0.4924570755114273,0.2758076203314923,-1.1772051759999798,-2.102430190761162,-0.19429766677019691,w      ,,,wbp
2019-08-24,0.17931097364693993,-0.2581143424552587,0.6286228895512519,-0.650871708010154,-1.4774488850344976,0.11427114198167164,w      ,,,wbp
2019-08-25,0.051400363089633305,-0.3246244194811649,0.4174114663471721,-0.5664705274183102,-1.2175954277814711,0.08096192247485468,w      ,,,wbp
2019-08-26,0.016229114359199777,-0.3891910519123675,0.4409681298167787,-0.49343847116088235,-1.127086304856938,0.15697371569710938,w      ,,,wbp
2019-08-27,-0.01746309056892182,-0.3992939633919473,0.36464228011848765,-0.5821062537251294,-1.2137081064177704,0.04263881803222881,w      ,,,wbp
2019-08-28,0.04477338514258028,-0.35485836491162587,0.41987365229516804,-0.8040954612229212,-1.5042735201976416,-0.14677226829325116,w      ,,,wbp
2019-08-29,-0.09628805915176633,-0.46767030561012485,0.2866515597982424,-1.3478617092174972,-2.317835648413285,-0.3640262249180831,w      ,,,wbp
2019-08-30,0.02723187086092048,-0.3818121194418112,0.41653749398528134,-1.4577301012816408,-2.4307915333236045,-0.5452158736816974,w      ,,,wbp
2019-08-31,-0.046784423577009474,-0.44295587266974223,0.33537425206669264,-1.3163934887459678,-2.250083401599659,-0.3956804112849722,w      ,,,wbp
2019-09-01,-0.042607993350124274,-0.40734165105047015,0.31483063713872445,-1.2737179055927474,-2.183025624232169,-0.3579692320238291,w      ,,,wbp
2019-09-02,0.2601014731804513,-0.12716237670513175,0.6506130859518442,-1.499065654225886,-2.3795394034573936,-0.6610267023491961,w      ,,,wbp
2019-09-03,0.28586309933750775,-0.0876647480043675,0.6618978308462914,-1.6456365285700372,-2.5924048629637975,-0.7302859522456991,w      ,,,wbp
2019-09-04,0.25012993957192015,-0.12241155142738275,0.6058604632153167,-1.668502695647296,-2.6081584406835145,-0.7346904943524155,w      ,,,wbp
2019-09-05,NA,NA,NA,NA,NA,NA,w     E,,,wbp
2019-09-06,0.18926906047894726,-0.18373228862957197,0.564822596296298,-1.8488894428077094,-2.8977550906363185,-0.8185052503256319,w      ,,,wbp
2019-09-07,0.030146760075895784,-0.35515658564953595,0.410850158135007,-1.5616439664246313,-2.5741798665717606,-0.6256138674187843,w      ,,,wbp
2019-09-08,-0.08279049659018274,-0.4539241406969909,0.2915292007085251,-1.3664335084203496,-2.3286172905816866,-0.394991952256225,w      ,,,wbp
2019-09-09,0.25341014079317986,-0.10730572027793013,0.649285421438261,-1.4788408078532322,-2.347412412270546,-0.5967173137906819,w      ,,,wbp
2019-09-10,0.19672825578515651,-0.16402597328915505,0.5811642650992818,-1.4372911571082572,-2.3290199053467906,-0.59373995611525,w      ,,,wbp
2019-09-11,0.13130615654597716,-0.22901118812894886,0.48851114977750637,-1.8241920091289257,-2.844109755149594,-0.8232830039199178,w      ,,,wbp
2019-09-12,0.14718471914046555,-0.2032185908787481,0.5035165833379389,-1.6554972682390339,-2.609196611891781,-0.7083002455571672,w      ,,,wbp
2019-09-13,0.6279759972322714,0.27127181400077766,0.9947939592532908,-2.597769992895137,-3.7252609475861513,-1.521228846671364,w      ,,,wbp
2019-09-14,0.02041915964942409,-0.3587649810932926,0.3995170094754545,-1.8963892366803532,-3.0752261458710506,-0.6783642534544666,w      ,,,wbp
2019-09-15,0.11504934537626002,-0.23817319113569294,0.47625667995438437,-1.9521627526744565,-2.974902111827274,-0.9314340760050304,w      ,,,wbp
2019-09-16,0.12547939466868735,-0.23437797785745487,0.5188405103801883,-1.8133116961407287,-2.912355054965701,-0.7863867036176648,w      ,,,wbp
2019-09-17,0.0732713781799135,-0.262857681584385,0.4144602583620197,-1.608868895152303,-2.5611199758237695,-0.6302548971499604,w      ,,,wbp
2019-09-18,0.11991612056304159,-0.2184441133255046,0.48406449927043155,-1.5736471379935926,-2.5597678155055443,-0.6201046614883854,w      ,,,wbp
2019-09-19,0.15742303953020403,-0.19526495949868436,0.4859846342135155,-1.7252697799059673,-2.6644985126067278,-0.6509923419855116,w      ,,,wbp
2019-09-20,0.09962738108182409,-0.2573652653350098,0.47073669462867346,-1.5869356597935438,-2.590134022063816,-0.590534869958331,w      ,,,wbp
2019-09-21,-0.06927270428055057,-0.40793278440420006,0.2747888610588697,-1.4049715561804548,-2.324451328265109,-0.49865811289198253,w      ,,,wbp
2019-09-22,0.0450177565407322,-0.3091607981692003,0.3767839336480013,-1.4826218428286082,-2.4572045575987307,-0.5419972745049634,w      ,,,wbp
2019-09-23,0.25209782305733014,-0.1194165702955953,0.5907469611677565,-1.6890070280405207,-2.6914199260532303,-0.7613792957256645,w      ,,,wbp
2019-09-24,0.26485479048950056,-0.07284348665075746,0.6157021907902259,-1.7920431886033996,-2.7493787956227793,-0.8608957237572832,w      ,,,wbp
2019-09-25,0.07717502151384292,-0.29728246432854194,0.4362811403130949,-1.6827965528416275,-2.7953708372490467,-0.6589246284869796,w      ,,,wbp
2019-09-26,0.2788841090541669,-0.0688956180220368,0.6435304895997921,-1.7889268217283143,-2.8157619817029764,-0.7857591399799299,w      ,,,wbp
2019-09-27,0.2204550366788374,-0.13354272346446894,0.5693692789042119,-1.9126489660790442,-3.004500039910313,-0.8508540694917132,w      ,,,wbp
2019-09-28,0.27342172867093084,-0.07261809011912035,0.6187909097697021,-2.0086655565774976,-3.0588423523875243,-0.9549149428911324,w      ,,,wbp
2019-09-29,-0.05559300543589713,-0.4186696592777571,0.3182129885692208,-1.9565932187929884,-3.105431301108507,-0.7757175830464949,w      ,,,wbp
2019-09-30,0.22108441562589004,-0.1313564785365057,0.5710695830076193,-2.29158352660487,-3.4976120371621695,-1.1447263375275938,w      ,,,wbp
2019-10-01,0.19694656892483176,-0.1307749717686615,0.5198795710151404,-2.058878684063663,-3.2326199754712954,-0.9133860347245425,w      ,,,wbp
2019-10-02,0.21375585109736284,-0.1430913758704807,0.5575434693662389,-2.264296151829469,-3.549413696666933,-0.9333195955576613,w      ,,,wbp
2019-10-03,0.26205058032448375,-0.07955713045622982,0.6157107045631175,-2.6389143361591163,-4.020375667515504,-1.2093076300123056,w      ,,,wbp
2019-10-04,0.15769033840407132,-0.17157354787076082,0.49776298430649546,-2.5972553675434393,-4.004890692483593,-1.2180254294197606,w      ,,,wbp
2019-10-05,NA,NA,NA,NA,NA,NA,w     E,,,wbp
2019-10-06,0.14149241647568167,-0.1787710779554919,0.4728109521800933,-2.1391022572026905,-3.2909857783679506,-0.9358270906017508,w      ,,,wbp
2019-10-07,0.28594904049443925,-0.08544270404363452,0.6380160618320446,-2.1566629728002757,-3.3004999115715945,-1.0189149564728788,w      ,,,wbp
2019-10-08,0.18865718453284305,-0.14534920550764763,0.49963658587710374,-2.0821113102795437,-3.2128316801424566,-0.935867602791127,w      ,,,wbp
