date,K600,K600.lower,K600.upper,GPP,GPP.lower,GPP.upper,ER,ER.lower,ER.upper,msgs.fit,warnings,errors,site,DO_mgl,DO.sat,temp.water,depth,discharge
2019-07-27,0.9766848837375297,0.12235276097460787,2.1792732998327047,0.7135614542091835,0.3946543776665656,1.0620057674327845,-1.2993297902455168,-2.13100410243968,-0.6196704025833227,w      ,,,wb,6.73375,8.451896792063614,23.91489375,0.25912860432227247,0.2120890780036497
2019-07-28,1.302937842908595,0.24167602738534286,2.5417651500401535,0.7292651706747422,0.40299677395716665,1.0709557742503077,-1.3338888290484214,-2.1196908637316176,-0.6138333448984558,w      ,,,wb,6.843333333333334,8.357350860123747,24.359821875,0.24989629652256828,0.18742608454931595
2019-07-29,1.361364108037744,0.3008559870964045,2.5636112743733457,0.830842692697835,0.4973171706790772,1.203059834721166,-1.4509707543820638,-2.202445838824211,-0.7450657377482327,w      ,,,wb,6.8620833333333335,8.303081649778596,24.5278625,0.24373492684549405,0.17210442245416982
2019-07-30,1.2709246601019526,0.24461514039773277,2.4186531162765545,0.945365924229365,0.6315044887720598,1.2753663656785375,-1.5362316534283662,-2.274197944347518,-0.8690427736618441,w      ,,,wb,6.72625,8.265515964027378,24.758426041666667,0.2447613289376242,0.17460947576003213
2019-07-31,0.9401987078878147,0.14726354469250072,1.9475793396848098,1.2091767668454205,0.8678664697855851,1.540802751771787,-1.590071731733536,-2.2377952421679748,-0.9521630443301569,w      ,,,wb,6.8334375,8.258771050373536,24.832853125,0.24486140076269033,0.17469909275024284
2019-08-01,0.9583996071784407,0.1950755389886682,1.8739274035546,1.279620258420807,0.9402589365285109,1.6220496762322125,-1.6128844695338629,-2.2174067969740596,-1.034592030955278,w      ,,,wb,6.9740625,8.25855871894253,24.872296875,0.24309153006622392,0.17042804091038838
2019-08-02,1.1845922065409034,0.16786456439540323,2.127831840966653,1.41540393795807,1.0636025020559714,1.7784119518078807,-1.836601686723328,-2.4649055969760156,-1.2316406752712834,w      ,,,wb,7.03125,8.24763186430495,24.911758333333335,0.24723735712498007,0.18049887911736553
2019-08-03,1.0639137739295519,0.16789330553848741,2.1091270580482684,1.1465279072031227,0.8077282442841861,1.4862567094921622,-1.653182263022519,-2.322629915398823,-0.9677203956860491,w      ,,,wb,6.727291666666667,8.218203256217798,24.955410416666666,0.24471331891791437,0.17429979453353125
2019-08-04,1.0954862605860676,0.17735483884269448,2.1675375258753777,1.114483060171462,0.7752229382614387,1.4610290835214161,-1.6482239048943388,-2.3554064219713853,-0.9461887447500281,w      ,,,wb,6.653854166666667,8.221593708357648,24.870036458333335,0.24593473790883014,0.17739282136548126
2019-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,w     E,,,wb,6.950421052631579,8.259831721184566,24.601379166666668,0.2659779073013092,0.23541219259021265
