date,tmax_med,tmax_mean,tmax_std,tmax_cnt,tmax_max,tmax_min
20011221,10.2110004,10.2348657,0.0866429,8,10.415,10.1459999
20011222,11.5620003,11.5278627,0.095336099999999993,8,11.5930004,11.2799997
20011223,10.3290005,10.3182697,0.069095,8,10.3940001,10.1639996
20011224,16.0030003,15.9591404,0.1585459,8,16.0939999,15.5500002
20011225,11.3950005,11.2930339,0.2548866,8,11.5819998,10.6800003
20011226,8.2510004,8.212079,0.1811705,8,8.3870001,7.7620001
20011227,7.8899999,7.7852327,0.2486594,8,7.9640002,7.1560001
20011228,6.5349998,6.5505363,0.1548766,8,6.7880001,6.2750001
20011229,12.04,11.9840245,0.2306224,8,12.151,11.3950005
20011230,15.5570002,15.508879,0.1602165,8,15.6560001,15.1330004
20011231,5.5289998,5.5269955,0.1318313,8,5.6339998,5.1939998
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
20020102,3.9549999,3.8444442,0.2063086,8,4.1040001,3.4100001
20020103,-0.045,-0.0643764,0.064099,8,0.016,-0.173
20020104,-0.971,-0.9889247,0.0502654,8,-0.915,-1.0779999
20020105,4.6420002,4.6616356,0.2009235,8,4.9650002,4.2670002
20020106,9.2390003,9.1449969,0.2758491,8,9.4750004,8.5629997
20020107,3.5050001,3.5629429,0.4439395,8,4.526,3.145
20020108,6.7919998,6.7404855,0.082642,8,6.8730001,6.6279998
20020109,5.7870002,5.7109241,0.2694622,8,6.0819998,5.1430001
20020110,12.5150003,12.4216551,0.2128934,8,12.6479998,11.9390001
20020111,19.4659996,19.3697924,0.262811,8,19.6749992,18.7859993
20020112,14.3260002,14.232273,0.1752271,8,14.4219999,13.8579998
20020113,10.5690002,10.513761,0.1114714,8,10.6269999,10.2609997
20020114,11.6800003,11.5765087,0.2061985,8,11.8430004,11.1379995
20020115,10.7720003,10.7428683,0.0528996,8,10.7980003,10.6199999
20020116,15.2700005,15.1628056,0.2291606,8,15.4209995,14.6750002
20020117,9.5419998,9.4653739,0.2001835,8,9.7080002,9.0310001
20020118,16.3290005,16.2549407,0.1353436,8,16.4120007,15.9460001
20020119,11.6339998,11.5645301,0.1381575,8,11.7480001,11.2950001
20020120,3.6689999,3.5480928,0.199505,8,3.7780001,3.171
20020121,6.2519999,6.2585903,0.059341,8,6.388,6.171
20020122,9.8100004,9.7701932,0.1019828,8,9.8879995,9.5469999
20020123,14.8109999,14.7454215,0.2989082,8,15.198,14.1619997
20020124,14.7749996,14.7587044,0.0393191,8,14.8109999,14.7049999
20020125,19.1439991,19.0705244,0.1871657,8,19.3419991,18.7520008
20020126,10.79,10.8130514,0.0668299,8,10.9549999,10.717
20020127,15.9440002,15.9001576,0.2949722,8,16.3309994,15.309
20020128,20.2460003,20.1814749,0.1628919,8,20.3719997,19.8239994
20020129,23.1690006,23.0467527,0.2576622,8,23.3910007,22.5079994
20020130,25.4969997,25.4370507,0.1251693,8,25.5699997,25.1550007
20020131,26.5599995,26.4865126,0.1638035,8,26.6580009,26.1170006
20020201,23.1100006,23.0519386,0.1454697,8,23.2150002,22.7210007
20020202,25.5869999,25.5601087,0.0602767,8,25.6380005,25.4249992
20020203,9.6049995,9.568929,0.2571216,8,9.9160004,9.0279999
20020204,7.3439999,7.3530653,0.056649,8,7.4710002,7.2810001
20020205,8.8439999,8.8716267,0.1623797,8,9.1660004,8.5699997
20020206,6.473,6.4122573,0.2512553,8,6.7199998,5.862
20020207,8.8859997,8.8878921,0.0878574,8,9.0469999,8.7860003
20020208,6.355,6.3642014,0.0629553,8,6.447,6.2379999
20020209,16.5580006,16.5195381,0.1932422,8,16.7619991,16.1019993
20020210,17.8040009,17.7268188,0.2093452,8,17.9549999,17.2549992
20020211,16.4009991,16.3979503,0.1535208,8,16.6089993,16.1700001
20020212,10.8669996,10.7979905,0.1779851,8,10.9809999,10.3889999
20020213,15.5699997,15.5015082,0.1605668,8,15.6890001,15.1529999
20020214,12.8669996,12.799192,0.2052433,8,13.0200005,12.3360004
20020215,11.3050003,11.2997408,0.2361387,8,11.6110001,10.7950001
20020216,16.7709999,16.709044,0.1750473,8,16.8899994,16.3110008
20020217,17.4960003,17.4364574,0.16229,8,17.6040001,17.0720005
20020218,10.0389996,9.985165,0.1763093,8,10.1370001,9.5760002
20020219,11.7869997,11.7603927,0.2443264,8,12.0979996,11.2530003
20020220,17.3409996,17.2850495,0.1652035,8,17.4829998,16.9239998
20020221,21.0370007,21.0147566,0.0635529,8,21.1089993,20.8789997
20020222,20.2830009,20.2163293,0.1751495,8,20.3859997,19.8209991
20020223,15.3509998,15.3150926,0.1974402,8,15.5819998,14.9069996
20020224,10.8699999,10.9939948,0.3382432,8,11.7609997,10.6899996
20020225,14.3950005,14.3729869,0.187496,8,14.6000004,13.9680004
20020226,18.7600002,18.6769836,0.2626278,8,18.9759998,18.0919991
20020227,21.3390007,21.3368081,0.0652401,8,21.4200001,21.1989994
20020228,3.2820001,3.2903149,0.0530317,8,3.3789999,3.2149999
20020301,6.2220001,6.2338972,0.049956,8,6.323,6.1700001
20020302,12.3140001,12.3193619,0.0608071,8,12.4219999,12.2419996
20020303,15.684,15.5372365,0.502307,8,16.184,14.5780001
20020304,17.3519993,17.3325601,0.1449948,8,17.4610004,16.9580002
20020305,4.4489999,4.4639893,0.083012,8,4.6129999,4.3410001
20020306,10.0450001,10.0571317,0.037228700000000003,8,10.1099997,9.993
20020307,16.8780003,16.889253,0.0403467,8,16.9500008,16.8330002
20020308,21.4139996,21.3919997,0.0469469,8,21.4319992,21.2999992
20020309,22.7619991,22.7613894,0.0616234,8,22.8439999,22.6870003
20020310,22.7950001,22.8897931,0.143125,8,23.1580009,22.6860008
20020311,15.6459999,15.6645357,0.0752287,8,15.7989998,15.5559998
20020312,14.6999998,14.6605784,0.0778821,8,14.7270002,14.4809999
20020313,11.5340004,11.5697879,0.202443,8,11.9549999,11.335
20020314,12.4680004,12.488877,0.0898464,8,12.6560001,12.3699999
20020315,21.8110008,21.8138508,0.0760193,8,21.9069996,21.6650009
20020316,25.9300003,25.9334162,0.0314005,8,25.9799995,25.8889999
20020317,27.2240009,27.3352145,0.216714,8,27.7329998,27.0690002
20020318,12.5570002,12.5745101,0.0752669,8,12.6409998,12.415
20020319,12.1560001,12.1871375,0.0450907,8,12.2489996,12.1070004
20020320,12.3780003,12.4314142,0.1630941,8,12.7360001,12.1820002
20020321,21.0319996,20.9653036,0.3676522,8,21.4950008,20.2849998
20020322,16.4470005,16.3902674,0.0758043,8,16.4790001,16.2539997
20020323,6.7659998,6.7734454,0.1256672,8,7.006,6.5689998
20020324,14.1719999,14.1676919,0.0424639,8,14.2069998,14.0690002
20020325,21.5130005,21.5398062,0.0890245,8,21.7049999,21.3920002
20020326,25.9839993,26.0079551,0.0939437,8,26.1849995,25.8610001
20020327,26.6989994,26.6645351,0.1571502,8,26.8990002,26.382
20020328,17.5209999,17.4881059,0.1234616,8,17.6079998,17.2049999
20020329,16.1259995,16.1370392,0.1037311,8,16.2730007,15.9300003
20020330,23.7199993,23.7368663,0.1027739,8,23.923000300000002,23.566
20020331,24.2059994,24.2461221,0.1091623,8,24.4629993,24.1170006
20020401,13.342,13.4355778,0.1916406,8,13.7600002,13.1859999
20020402,19.257,19.1144736,0.4005781,8,19.4990005,18.2619991
20020403,24.8339996,24.8157799,0.1044367,8,24.9570007,24.6280003
20020404,28.7999992,28.8246386,0.0794805,8,28.9659996,28.7010002
20020405,14.0270004,14.0353483,0.0411028,8,14.0740004,13.9370003
20020406,15.0380001,15.048596,0.050974,8,15.1169996,14.9630003
20020407,12.71,12.7007985,0.077288,8,12.7629995,12.5299997
20020408,15.401,15.3826519,0.097848,8,15.4650002,15.1700001
20020409,23.6170006,23.6108193,0.0426675,8,23.6499996,23.5259991
20020410,25.2460003,25.246335,0.0578555,8,25.302,25.1380005
20020411,20.8670006,20.9471526,0.4921143,8,21.9200001,20.3500004
20020412,22.4200001,22.4463024,0.189091,8,22.8099995,22.1900005
20020413,22.4009991,22.2998374,0.433207,8,22.9869995,21.5450001
20020414,26.173000300000002,26.3415106,0.3890783,8,27.1609993,25.9559994
20020415,26.6019993,26.5195822,0.198894,8,26.7089996,26.0890007
20020416,29.7849998,29.7731084,0.0712825,8,29.8309994,29.625
20020417,32.1829987,32.2041081,0.0358994,8,32.2389984,32.1339989
20020418,33.0929985,33.0945344,0.0647342,8,33.1590004,32.9679985
20020419,32.7480011,32.7498639,0.0568044,8,32.7859993,32.618
20020420,32.9039993,32.9120864,0.0696941,8,32.9819984,32.7900009
20020421,30.4899998,30.5720928,0.2587852,8,31.1089993,30.3010006
20020422,30.3320007,30.2121722,0.3190822,8,30.5249996,29.5680008
20020423,27.0230007,27.061581,0.1198695,8,27.309,26.9169998
20020424,20.3419991,20.3205607,0.1494983,8,20.4440002,19.9990005
20020425,21.7290001,21.7432472,0.1190143,8,21.8850002,21.5149994
20020426,26.0319996,25.9708018,0.194429,8,26.1679993,25.5830002
20020427,19.3560009,19.3337534,0.075788,8,19.3980007,19.1609993
20020428,22.7730007,22.8140942,0.1070312,8,22.9589996,22.6089993
20020429,28.3059998,28.4143331,0.2775386,8,28.8080006,27.9440002
20020430,24.9220009,24.9388236,0.1985456,8,25.1630001,24.5610008
20020501,24.1580009,24.1836803,0.0865111,8,24.3659992,24.0779991
20020502,27.5240002,27.5503489,0.1358658,8,27.7810001,27.3299999
20020503,29.618,29.6411806,0.039389,8,29.7159996,29.5839996
20020504,19.2740002,19.2426844,0.0851319,8,19.3700008,19.0949993
20020505,12.0719995,12.0773519,0.082475,8,12.2290001,11.9729996
20020506,21.1800003,21.1774881,0.0332713,8,21.2290001,21.1200008
20020507,25.7010002,25.7123407,0.0388776,8,25.7870007,25.6569996
20020508,29.8390007,29.8628781,0.0732768,8,29.9939995,29.7579994
20020509,30.7789993,30.7790099,0.0369323,8,30.8409996,30.7169991
20020510,32.0810013,32.0745844,0.0766727,8,32.1940002,31.9570007
20020511,29.8899994,29.8578824,0.0886154,8,30.0149994,29.7490005
20020512,21.7970009,21.8222183,0.0381588,8,21.8869991,21.7530003
20020513,29.5650005,29.5818223,0.0576737,8,29.691,29.5
20020514,30.316,30.3537816,0.0661129,8,30.4829998,30.2630005
20020515,20.3829994,20.4431763,0.1155731,8,20.6830006,20.3010006
20020516,24.4099998,24.4154089,0.059741,8,24.5310001,24.3339996
20020517,27.7560005,27.7641572,0.0829041,8,27.9029999,27.6189995
20020518,29.7759991,29.7603622,0.0520789,8,29.8379993,29.6550007
20020519,22.6459999,22.5061595,0.1895637,8,22.7000008,22.1720009
20020520,17.3279991,17.3541317,0.0619026,8,17.4799995,17.2740002
20020521,18.6110001,18.6439396,0.0908873,8,18.8169994,18.5240002
20020522,15.8590002,15.8495432,0.06532,8,15.934,15.7299995
20020523,19.8990002,19.8825863,0.0501121,8,19.9610004,19.7999992
20020524,25.1639996,25.1895569,0.1166238,8,25.3990002,25.0569992
20020525,31.1989994,31.1830099,0.0672897,8,31.2999992,31.0799999
20020526,32.8219986,32.8080078,0.0639693,8,32.9199982,32.7179985
20020527,32.2509995,32.2486812,0.074598,8,32.3689995,32.1220016
20020528,30.8339996,30.8118007,0.0562755,8,30.8630009,30.6800003
20020529,31.0739994,31.0520805,0.0838175,8,31.1989994,30.9400005
20020530,29.7689991,29.7700285,0.1022432,8,29.9570007,29.6369991
20020531,28.1509991,28.19519,0.088766,8,28.382,28.0909996
20020601,32.1279984,32.0495611,0.1493734,8,32.1730003,31.7040005
20020602,34.7140007,34.6325627,0.1513869,8,34.7719994,34.2879982
20020603,34.8569984,34.8187916,0.1982611,8,35.0530014,34.3779984
20020604,31.3190002,31.2615254,0.2888873,8,31.6110001,30.6259995
20020605,34.8689995,34.8256781,0.0959816,8,34.8969994,34.598999
20020606,36.3160019,36.2925804,0.1918922,8,36.5470009,35.887001
20020607,34.8800011,34.8711896,0.0735149,8,34.9580002,34.7449989
20020608,25.5979996,25.5380978,0.194022,8,25.7609997,25.1060009
20020609,26.6970005,26.6826168,0.1309999,8,26.8470001,26.3959999
20020610,31.2409992,31.2762402,0.2966922,8,31.7129993,30.6830006
20020611,34.3400002,34.3231378,0.2912675,8,34.7200012,33.7140007
20020612,34.762001,34.671726,0.1563784,8,34.8219986,34.3190002
20020613,35.637001,35.5852802,0.1201068,8,35.6850014,35.2999992
20020614,35.7910004,35.7466509,0.1272219,8,35.8540001,35.4399986
20020615,32.137001,32.0697115,0.2568869,8,32.4099998,31.5230007
20020616,30.5699997,30.5742969,0.0789398,8,30.7180004,30.4400005
20020617,31.7450008,31.7090582,0.0962078,8,31.7740002,31.4729996
20020618,30.7970009,30.8109931,0.0429178,8,30.8829994,30.7479992
20020619,30.0540009,30.0075785,0.1060665,8,30.1259995,29.7639999
20020620,31.7399998,31.7344989,0.2489174,8,32.0649986,31.2059994
20020621,30.3209991,30.2246653,0.1976258,8,30.4069996,29.7719994
20020622,30.9330006,30.8620468,0.1531078,8,30.9960003,30.5039997
20020623,30.1359997,30.0857099,0.113146,8,30.191,29.8169994
20020624,33.0149994,32.9474226,0.1345191,8,33.0800018,32.6419983
20020625,35.3370018,35.2400627,0.2195511,8,35.4430008,34.7369995
20020626,34.9220009,34.923247,0.0998187,8,35.1080017,34.7299995
20020627,32.2799988,32.2060952,0.2201258,8,32.4519997,31.7110004
20020628,32.875,32.8591767,0.0986019,8,32.9780006,32.6419983
20020629,30.4260006,30.4049661,0.1653422,8,30.6760006,30.1189995
20020630,32.0410004,31.8878092,0.4752299,8,32.355999,30.8029995
20020701,33.0810013,33.0660192,0.0538251,8,33.1339989,32.9410019
20020702,33.7010002,33.690741,0.050929,8,33.7630005,33.6119995
20020703,34.737999,34.7606959,0.2292971,8,35.1209984,34.3390007
20020704,35.1780014,35.1352851,0.0956649,8,35.2770004,34.9640007
20020705,36.5800018,36.5502494,0.0958997,8,36.7029991,36.3800011
20020706,37.1839981,37.1380823,0.1329573,8,37.3289986,36.8849983
20020707,32.0079994,31.9772911,0.1534886,8,32.2120018,31.7129993
20020708,32.8170013,32.8493964,0.2255327,8,33.1829987,32.4049988
20020709,32.7729988,32.7664638,0.0479733,8,32.8240013,32.6860008
20020710,35.1910019,35.2089758,0.1390288,8,35.4189987,34.9959984
20020711,35.7729988,35.7467313,0.1569506,8,35.9230003,35.4249992
20020712,24.0179996,24.0233314,0.0112524,8,24.0440006,24.0049992
20020713,27.5330009,27.6012214,0.242098,8,27.9729996,27.1399994
20020714,29.3490009,29.3659943,0.1760426,8,29.5979996,28.9939995
20020715,28.507,28.4245183,0.2594086,8,28.7560005,27.8759995
20020716,31.132,31.1170872,0.1839085,8,31.3439999,30.7180004
20020717,35.1139984,35.0687884,0.1277223,8,35.25,34.8219986
20020718,35.7150002,35.7245656,0.1967505,8,36.0250015,35.3499985
20020719,35.5330009,35.5096078,0.1805227,8,35.7529984,35.1349983
20020720,35.105999,35.064436,0.1487634,8,35.2610016,34.757
20020721,32.3359985,32.325562,0.1216741,8,32.4249992,32.0330009
20020722,32.4179993,32.3909292,0.1849278,8,32.5999985,31.9780006
20020723,33.5699997,33.5526337,0.304443,8,33.9199982,32.8829994
20020724,32.6839981,32.6778409,0.0768926,8,32.7999992,32.5139999
20020725,30.2819996,30.2339055,0.1342142,8,30.3260002,29.9080009
20020726,27.6860008,27.6589613,0.140063,8,27.8050003,27.3400002
20020727,30.9039993,30.8495224,0.2291852,8,31.1399994,30.3589993
20020728,33.3499985,33.3355622,0.0327315,8,33.3580017,33.2709999
20020729,35.4290009,35.3881635,0.1721818,8,35.6310005,35.0530014
20020730,35.8889999,35.8569607,0.0852199,8,35.9609985,35.7000008
20020731,35.9179993,35.8811059,0.0837334,8,35.9860001,35.7220001
20020801,34.0909996,34.0189623,0.1965454,8,34.2350006,33.5730019
20020802,34.8909988,34.8590821,0.2124178,8,35.1349983,34.4099998
20020803,34.9519997,34.9006391,0.2116834,8,35.1650009,34.4469986
20020804,34.3339996,34.2675142,0.2492975,8,34.5709991,33.7249985
20020805,33.8959999,33.8128494,0.2343352,8,34.0789986,33.2949982
20020806,35.0830002,34.988681,0.245367,8,35.269001,34.4490013
20020807,32.3499985,32.2847807,0.1700497,8,32.4869995,31.9080009
20020808,28.5629997,28.5423671,0.1035275,8,28.6529999,28.2970009
20020809,30.0489998,29.9719821,0.1974475,8,30.2099991,29.5540009
20020810,30.8509998,30.831348,0.2444776,8,31.1590004,30.3209991
20020811,32.0740013,32.0064058,0.250906,8,32.3149986,31.4629993
20020812,35.2999992,35.2320266,0.2664792,8,35.5740013,34.6580009
20020813,36.9770012,36.9219786,0.2536463,8,37.2439995,36.3769989
20020814,37.1160011,37.0558354,0.15735,8,37.1949997,36.6930008
20020815,32.4189987,32.3802325,0.0974269,8,32.5040016,32.1679993
20020816,33.0499992,32.9905377,0.1505013,8,33.1570015,32.6500015
20020817,31.7660007,31.7161922,0.1626738,8,31.8649998,31.3439999
20020818,34.2490005,34.1993482,0.1146603,8,34.3100014,33.9389992
20020819,35.0019989,34.9733258,0.1204657,8,35.0820007,34.6879997
20020820,36.0550003,35.9683624,0.2591435,8,36.2799988,35.3989983
20020821,34.7599983,34.6899789,0.2020895,8,34.8889999,34.2290001
20020822,33.0040016,32.9771369,0.1541439,8,33.1040001,32.6110001
20020823,34.6040001,34.519125,0.2616716,8,34.7949982,33.9280014
20020824,38.1430016,38.0950838,0.2539076,8,38.4220009,37.5470009
20020825,36.8909988,36.8645131,0.1569258,8,36.993,36.487999
20020826,34.0019989,33.9064052,0.3522186,8,34.3440018,33.1489983
20020827,23.6760006,23.6892371,0.0584079,8,23.8069992,23.6110001
20020828,22.9500008,22.9611677,0.0881702,8,23.1499996,22.8390007
20020829,20.3729992,20.3646768,0.0568477,8,20.4419994,20.2560005
20020830,22.1329994,22.0962019,0.1091833,8,22.191,21.8500004
20020831,20.3990002,20.4066168,0.0355446,8,20.4799995,20.3490009
20020901,19.573,19.578833499999998,0.0383536,8,19.6560001,19.5179996
20020902,23.3740005,23.3050283,0.141145,8,23.4150009,22.9699993
20020903,25.6679993,25.6609992,0.3163906,8,26.0559998,24.9860001
20020904,31.257,31.1812491,0.3216656,8,31.5529995,30.4899998
20020905,34.0050011,33.9308019,0.3120063,8,34.2999992,33.2729988
20020906,29.7670002,29.6876166,0.1991823,8,29.8560009,29.2399998
20020907,29.2800007,29.1823676,0.2399744,8,29.3659992,28.6340008
20020908,28.0709991,27.9430923,0.272348,8,28.1809998,27.3260002
20020909,27.8190002,27.7237292,0.2483177,8,27.9750004,27.177
20020910,29.2579994,29.2682857,0.0619211,8,29.3729992,29.1849995
20020911,30.2269993,30.1575923,0.2291574,8,30.3810005,29.6469994
20020912,31.6959991,31.623281,0.1737126,8,31.7849998,31.2469997
20020913,26.4150009,26.3203319,0.2589533,8,26.5550003,25.7390003
20020914,28.0200005,27.9160849,0.2096319,8,28.1000004,27.4619999
20020915,25.5009995,25.4720423,0.0968939,8,25.5960007,25.3490009
20020916,26.1630001,26.1179825,0.1092876,8,26.1940002,25.8719997
20020917,28.8630009,28.7492323,0.2264229,8,28.9820004,28.2579994
20020918,29.3540001,29.261062,0.2753721,8,29.5599995,28.6599998
20020919,26.1520004,26.1556706,0.0351369,8,26.1959991,26.0849991
20020920,27.6210003,27.6316244,0.2737826,8,28.007,27.0760002
20020921,29.0550003,28.9645845,0.2183334,8,29.1679993,28.4769993
20020922,29.2229996,29.1179393,0.2386277,8,29.3129997,28.5830002
20020923,29.9880009,29.9365151,0.3163431,8,30.3269997,29.2730007
20020924,24.4279995,24.3689955,0.17999,8,24.5,23.9500008
20020925,25.7350006,25.6454412,0.2154638,8,25.8570004,25.1669998
20020926,23.6210003,23.5674449,0.1680646,8,23.7360001,23.1930008
20020927,23.6879997,23.674641,0.0533444,8,23.7269993,23.5599995
20020928,30.5970001,30.5513939,0.1396897,8,30.6940002,30.2420006
20020929,24.0109997,23.9315773,0.1867928,8,24.1289997,23.5219994
20020930,25.7759991,25.7288223,0.2813842,8,26.0680008,25.1229992
20021001,25.2259998,25.2097023,0.100773,8,25.3470001,25.0270004
20021002,28.9780006,29.0020561,0.1257213,8,29.2280006,28.8600006
20021003,30.6040001,30.5993261,0.1905452,8,30.8169994,30.1889992
20021004,31.8299999,31.868546,0.2889533,8,32.2849998,31.2970009
20021005,31.0459995,31.0187264,0.2238964,8,31.3829994,30.6210003
20021006,31.2800007,31.2204977,0.16794,8,31.4449997,30.8659992
20021007,24.9099998,24.855637,0.1915257,8,25.0109997,24.4060001
20021008,28.0499992,28.0104686,0.2465539,8,28.3570004,27.5240002
20021009,17.3990002,17.4009245,0.0382294,8,17.4769993,17.3379993
20021010,20.8430004,20.7978247,0.0934757,8,20.8899994,20.6359997
20021011,21.2420006,21.2161481,0.0928036,8,21.2940006,20.9899998
20021012,22.048000300000002,22.0041091,0.2147748,8,22.2759991,21.5550003
20021013,26.4860001,26.4099969,0.3262733,8,26.7329998,25.6639996
20021014,23.0459995,23.0646951,0.1051218,8,23.2889996,22.9650002
20021015,14.5679998,14.5223251,0.0883246,8,14.6169996,14.3240004
20021016,13.3030005,13.3367593,0.1260709,8,13.5830002,13.1330004
20021017,16.8309994,16.7730332,0.1148365,8,16.9009991,16.5020008
20021018,18.5499992,18.5099595,0.1930803,8,18.7169991,18.0769997
20021019,18.0629997,18.095298,0.1862198,8,18.3500004,17.7259998
20021020,21.3330002,21.3150576,0.0943248,8,21.4419994,21.1130009
20021021,20.75,20.6004762,0.5149498,8,21.1480007,19.4389992
20021022,14.1520004,14.244453,0.2393974,8,14.7290001,13.927
20021023,15.2550001,15.2569731,0.1447358,8,15.448,14.9530001
20021024,20.6800003,20.6866101,0.2270878,8,20.9529991,20.2290001
20021025,14.29,14.2893509,0.093055,8,14.4090004,14.0930004
20021026,12.5979996,12.56121,0.0956828,8,12.6639996,12.3780003
20021027,21.4470005,21.4658225,0.1402739,8,21.6480007,21.1989994
20021028,18.0559998,17.9526096,0.4329367,8,18.3990002,17
20021029,14.8339996,14.8178889,0.0752685,8,14.908,14.6940002
20021030,9.4530001,9.4016743,0.1206555,8,9.5349998,9.1429996
20021031,8.4440002,8.4345458,0.0210976,8,8.467,8.3959999
20021101,12.2189999,12.1338161,0.2510127,8,12.3699999,11.6330004
20021102,13.1560001,13.1181406,0.121763,8,13.2229996,12.8629999
20021103,13.4530001,13.4198726,0.2029918,8,13.6490002,13.0080004
20021104,13.6660004,13.5937321,0.2919526,8,13.8529997,13.0310001
20021105,16.2099991,16.0663979,0.5257336,8,16.548000300000002,15.0600004
20021106,11.2299995,11.3790151,0.299118,8,11.9189997,11.0430002
20021107,16.2350006,15.9734951,0.6212436,8,16.5949993,14.7150002
20021108,12.9020004,12.8688771,0.1596965,8,13.0129995,12.5509996
20021109,18.6620007,18.6459881,0.0860291,8,18.7910004,18.4979992
20021110,21.6609993,21.6186077,0.2711249,8,21.934,21.0779991
20021111,23.9769993,23.9323727,0.1748292,8,24.1340008,23.5990009
20021112,22.2819996,22.2232001,0.2356811,8,22.4300003,21.7460003
20021113,18.4599991,18.6259351,0.3764653,8,19.3269997,18.2469997
20021114,13.3240004,13.2855748,0.14419680000000001,8,13.4440002,13.0380001
20021115,16.2770004,16.2139434,0.2256014,8,16.4099998,15.7659998
20021116,17.7019997,17.6554834,0.21712,8,17.9319992,17.2019997
20021117,14.3870001,14.4126444,0.3243756,8,14.9490004,13.9530001
20021118,9.9379997,9.9065371,0.0766656,8,9.9860001,9.7290001
20021119,10.8520002,10.8036706,0.1801105,8,11.0109997,10.4540005
20021120,15.0319996,14.93102,0.2266412,8,15.1739998,14.46
20021121,16.0470009,15.955249,0.2324339,8,16.1919994,15.4910002
20021122,14.0380001,13.938244,0.3000751,8,14.2150002,13.3450003
20021123,11.8940001,11.9037861,0.0298413,8,11.967,11.8769999
20021124,11.835,11.7947979,0.1672676,8,11.9449997,11.4680004
20021125,18.8279991,18.758701,0.2243773,8,18.9890003,18.3360004
20021126,19.9039993,19.8276298,0.240372,8,20.0470009,19.3670006
20021127,14.3769999,14.6201337,0.5501925,8,15.7060003,14.0620003
20021128,7.7010002,7.5044712,0.4500088,8,7.9559999,6.566
20021129,5.4229999,5.2625997,0.3980793,8,5.6350002,4.447
20021130,12.2770004,12.3541783,0.2527823,8,12.8620005,12.1160002
20021201,16.0009995,15.9598136,0.1209983,8,16.0869999,15.6730003
20021202,6.526,6.5687955,0.3590956,8,7.3309999,6.217
20021203,9.908,9.9088834,0.0362182,8,9.9750004,9.8450003
20021204,10.559,10.3964121,0.4427341,8,10.8959999,9.46
20021205,0.589,0.7144235,0.5365719,8,1.804,0.129
20021206,1.186,1.3831085,0.5853108,8,2.5369999,0.798
20021207,3.4809999,3.4224203,0.2386242,8,3.72,2.925
20021208,6.6090002,6.5301174,0.2188169,8,6.7480001,6.171
20021209,10.6400003,10.5737353,0.1754534,8,10.7980003,10.2349997
20021210,4.1100001,4.080443,0.1100687,8,4.2160001,3.846
